,user,Date Created,Tweet
30,DrAhmadLawan,2020-12-18 08:26:01+00:00,"This sad recurrence is, therefore, enough warning to us as a nation to deploy all the resources required for the security of our educational institutions, and indeed of everywhere else where our children gather, to protect them against cowardly attacks by primitive terrorists."
31,DrAhmadLawan,2020-12-18 08:26:00+00:00,The blemish of those earlier incidents is still on us as a country and we had hoped that the outrage that they sparked would mean such never happened again in Nigeria.
32,DrAhmadLawan,2020-12-18 08:26:00+00:00,The nightmare sadly reminds us of our country's continued vulnerability to heartless crimes such as the kidnap of hundreds of schoolgirls in Chibok in 2014 and the Dapchi incident of 2018.
33,DrAhmadLawan,2020-12-18 08:25:59+00:00,"I particularly rejoice with the parents who had been under tremendous emotional stress as they prayed for the safe return of their children. The past few days have been harrowing for them, their teachers and all of us as a nation."
34,DrAhmadLawan,2020-12-18 08:25:59+00:00,The news that all the kidnapped boys regained their freedom unharmed would delight their parents and all people of goodwill in Nigeria and across the world who have been horrified by the ordeal of the innocent children.
35,DrAhmadLawan,2020-12-18 08:25:58+00:00,"I am relieved at the news of the release of the hundreds of schoolboys kidnapped last week Friday at the Government Science Secondary School, Kankara in Katsina State."
36,DrAhmadLawan,2020-12-17 08:52:17+00:00,"On this august occasion of your birthday, Mr President, I pray that God would continue to imbue you with wisdom, courage and good health to continue to safely pilot the ship of the nation towards the dream of its people.

Happy Birthday, Mr President!"
37,DrAhmadLawan,2020-12-17 08:52:16+00:00,"On our part, the ninth National Assembly will continue to work harmoniously with the President for the peace and development of Nigeria and the well-being of our people."
38,DrAhmadLawan,2020-12-17 08:52:16+00:00,"As a member of the All Progressives Congress (APC), I am also delighted with President Buhari over the process he has set in motion for reforming and rebuilding our great party for fulfilling its historic mission of leading Nigeria into political stability and economic prosperity"
39,DrAhmadLawan,2020-12-17 08:52:15+00:00,"President Buhari is leveraging on his integrity and good standing with the masses to courageously guide Nigeria through a difficult phase into future prosperity

I urge every citizen to look at the big picture and continue to stand with the President in this patriotic mission."
40,DrAhmadLawan,2020-12-17 08:52:15+00:00,"From the ongoing massive infrastructure projects across the country, series of programmes targeted at lifting the most vulnerable, like the social investment scheme, to the numerous bold initiatives of his government aimed at diversifying the economy...,"
41,DrAhmadLawan,2020-12-17 08:52:15+00:00,"Mr President, in all the years of his leadership of our country has shown undeniable commitment to the unity, peace and even development of Nigeria."
42,DrAhmadLawan,2020-12-17 08:52:14+00:00,"I heartily felicitate with His Excellency, President Muhammadu Buhari, as he marks his 78th birthday on Thursday.

I join family members, friends, officials and associates of the President in rejoicing with him for marking the occasion in good health and good spirit. https://t.co/cdFufDElxZ"
43,DrAhmadLawan,2020-12-12 08:56:33+00:00,I pray for the sweet repose of his soul and for comfort for his loved ones in this period of their grief and after.
44,DrAhmadLawan,2020-12-12 08:56:32+00:00,His contributions as a public opinion  shaper and principled politician are profound and have put his imprints on the Nigerian history despite his early home call.
45,DrAhmadLawan,2020-12-12 08:56:31+00:00,Sam Nda-Isaiah fervently believed in the Nigerian project and this is reflected in his writings and the editorial focus and tone of his Leadership Newspaper.
46,DrAhmadLawan,2020-12-12 08:56:30+00:00,"The death of Sam Nda -Isaiah, a pharmacist-turned newspaper columnist, publisher and politician at the young age of 58 years is shocking to say the least."
47,DrAhmadLawan,2020-12-12 08:56:29+00:00,"I commiserate with the Newspaper Proprietors' Association of Nigeria, and the Government and people of Niger State over the sad loss."
48,DrAhmadLawan,2020-12-12 08:56:28+00:00,"It is with a heavy heart that I condole with the family, friends and the Nigerian newspaper industry over the death of the Publisher of Leadership Newspaper, Sam Nda-Isaiah. https://t.co/EFzqyS6UlY"
49,DrAhmadLawan,2020-12-09 18:14:43+00:00,"Just as I said about two weeks ago, I want to reiterate that the National Assembly would work hard to ensure that the Electoral Reforms Bill is passed by the first quarter of 2021."
50,DrAhmadLawan,2020-12-09 18:14:41+00:00,We have consistently remained focused on the Electoral Act amendment and Constitutional amendment that may also refine the Electoral Act and the political environment generally in Nigeria.
51,DrAhmadLawan,2020-12-09 18:14:41+00:00,"People may chose to accuse us for any other thing but not what we do here. Without anybody holding us responsible, we have achieved most of those things that we have set as targets and Electoral Act amendment is one of those targets."
52,DrAhmadLawan,2020-12-09 18:14:40+00:00,"This step today further demonstrates that we remain committed to all the issues in our Legislative Agenda, one of which is the Electoral Reform Bill being given the priority it deserves."
53,DrAhmadLawan,2020-12-09 18:14:39+00:00,"Today, I declared open a One Day Public Hearing on a Bill for an Act to Repeal the Electoral Act No. 6  2010 (as amended) and enact the Independent National Electoral Commission Act 2020, jointly organised by the Senate and House Committees on INEC and Electoral Matters. https://t.co/ydLmjuD83K"
54,DrAhmadLawan,2020-12-08 18:58:03+00:00,"The award will spur me to continue to champion the cause of women, more so in the passage of laws to promote their interests and repeal of discriminatory laws that hinder the realization of gender equality and women advancement."
55,DrAhmadLawan,2020-12-08 18:58:01+00:00,"My sincere appreciation to the Minister of Women Affairs, Dame Pauline Tallen for honoring me today with the HeForShe Award, which is a global initiative and a solidarity movement for gender equality between men and women, in recognition of my support to the women issues. https://t.co/xeY26PaLOB"
56,DrAhmadLawan,2020-12-07 12:34:54+00:00,"On behalf of my Distinguished colleagues, I once again assure the nation that we will continue to put in our best in the onerous task of nation building."
57,DrAhmadLawan,2020-12-07 12:34:54+00:00,"I consider the award as a further call to duty, not just from a personal point of view but on behalf of the Senate of the Federal Republic of Nigeria and the National Assembly in general."
58,DrAhmadLawan,2020-12-07 12:34:53+00:00,"I am proud to be joining past recipients of the award among them notable names like President Jerry Rawlings (1995), President Julius Nyerere (1997), Dr Nelson Mandela (2000), President Yonweri Muzeveni (2003), President John Kuffor (2008), President Ellen Johnson Sirleaf (2011)."
59,DrAhmadLawan,2020-12-07 12:34:53+00:00,"According to the organisers, the award, which was received on my behalf by my Chief of Staff, Babagana M. Aji, is in recognition of my ""long-standing dynamic service to the Nigerian state"" and ""undying commitment to the entrenchment of democratic ideals in the Nigerian polity."""
60,DrAhmadLawan,2020-12-07 12:34:52+00:00,"Last night, the Public Policy Research and Analysis Centre (PPRAC) honored me with the 2019 Zik Prize in Political Leadership at an impressive ceremony that took place in Lagos, the commercial nerve Centre of Nigeria. https://t.co/nyw0KrxVQP"
61,DrAhmadLawan,2020-11-20 19:33:15+00:00,We believe that we should pass our ammendments within 2021. Similarly the ammendment to the Electoral Act is going to be within that year 2021 to ensure that we don't encounter unnecessary distractions.
62,DrAhmadLawan,2020-11-20 19:33:15+00:00,"The constitutional amendment at the moment, is not very warm because of the activities on the 2021 budget but the two committees in the Senate and the House are already working behind the scene to ensure that as soon as we pass the budget, the activities will start in earnest."
63,DrAhmadLawan,2020-11-20 19:33:14+00:00,"Regarding the Electoral Act (Amendment Bill) and the constitutional amendment, it is my assurance that the National Assembly would have been done with the current process by 2021."
64,DrAhmadLawan,2020-11-20 19:33:13+00:00,"Oil is like water now. Almost every country now has oil. So if you don't provide a competitive environment in Nigeria, oil companies will have no difficulty relocating to other countries. So we will ensure that we have a competitive environment for business and for investment."
65,DrAhmadLawan,2020-11-20 19:33:13+00:00,"What we are going to come out with will of course also support our business people, the oil companies that are investing and infact retain and encourage new ones to come to Nigeria to invest."
66,DrAhmadLawan,2020-11-20 19:33:12+00:00,We are taking our time to do a thorough job because it is a very delicate and sensitive piece of legislation. We will take our time to ensure that what comes out is a product of legislation that will ensure that Nigeria earns it's revenues from this industry as it should.
67,DrAhmadLawan,2020-11-20 19:33:11+00:00,"The PIB on the other hand is one of the most essential legislations that we have to have in this country, and we have already commenced work on it. What we want to ensure is that the bill is passed before the end of the second quarter of next year."
68,DrAhmadLawan,2020-11-20 19:33:11+00:00,"So far, we achieved that in the 2020 budget. We believe we did the right thing. We promised Nigerians that we will do that and it is going to be part of our legacy in the Ninth National Assembly."
69,DrAhmadLawan,2020-11-20 19:33:10+00:00,"On the 2021 Appropriation Bill, I want to assure Nigerians that the National Assembly is working hard to see to its passage by the second week of December, 2020, by the Grace of God."
70,DrAhmadLawan,2020-11-20 19:33:09+00:00,"Today, I had the cause to speak yet again on the expectation of Nigerians regarding the passage of some critical bills - The Amendment to the 1999 constitution, the Petroleum Industry Bill, the Electoral Bill and even the 2021 Appropriation Bill all before the National Assembly. https://t.co/GKZsO8f5xi"
71,DrAhmadLawan,2020-11-15 13:50:22+00:00,This gesture was meant to be just support and my personal Intervention to complement what the state government had done for them.
72,DrAhmadLawan,2020-11-15 13:50:22+00:00,"Those other victims whose farmlands were affected shared among themselves food items including Rice, Maize and Millet. Provisions were made for a total of 650 bags of each of the food items."
73,DrAhmadLawan,2020-11-15 13:50:21+00:00,"To those communities whose Houses were affected by the flood, 4000 bags of cement, 480 bundles of Zinc, 1150 logs of timber and 160 bags of nails were distributed to them."
74,DrAhmadLawan,2020-11-15 13:50:21+00:00,I also used the opportunity to give out some relief materials to victims of the recent flood that occurred in parts of my Constituency in Bade and Jakusko Local Government Areas.
75,DrAhmadLawan,2020-11-15 13:50:20+00:00,"During the course of performing this exercise when I visited the people of my constituency, I seized the opportunity to also flag off the construction of some township roads both in Gashua and Nguru."
76,DrAhmadLawan,2020-11-15 13:50:20+00:00,"I think we are doing the right thing and I believe that next year, by the Grace of God, we will do more if we see more people who need our Intervention."
77,DrAhmadLawan,2020-11-15 13:50:19+00:00,"And since I could afford it, I thought it was my duty to provide means of some Intervention. So we initiated this programme in 2018."
78,DrAhmadLawan,2020-11-15 13:50:19+00:00,We started this because we noticed that people had those challenges at that time and yet majority of them didn't have the means to receive any medical attention.
79,DrAhmadLawan,2020-11-15 13:50:18+00:00,This medical outreach is in keeping with what we believe is important and necessary Intervention for our people who need either the surgeries or the general treatment to recover their sight or improve their sight.
80,DrAhmadLawan,2020-11-15 13:50:17+00:00,"This year alone, more than 5000 patients with eye-related cases are expected to receive treatment and also more than 6000 patients with hypertension, diabetes and the likes will benefit from the gesture."
81,DrAhmadLawan,2020-11-15 13:50:17+00:00,"The free medical services which includes eye treatment and surgery, gynecological check up and surgeries for hernia, hydrocele, fibroid and others was started in 2018 with main focus on eye related medical conditions but has now been expanded in scope and number of beneficiaries."
82,DrAhmadLawan,2020-11-15 13:50:16+00:00,"Yesterday at the General Hospital, Gashua and Federal Medical Centre, Nguru all in Yobe State, I flagged off an expanded medical outreach programme for my constituents in Yobe North Senatorial District. https://t.co/N4jFgiNLyE"
83,DrAhmadLawan,2020-11-11 15:58:19+00:00,I pray that Almighty Allah grant him Aljannatu Firdausi and the family the fortitude to bear the irreparable loss.
84,DrAhmadLawan,2020-11-11 15:58:19+00:00,"His life personified the struggle for the underdogs, adding that his legacy is indelible and will always be cherished."
85,DrAhmadLawan,2020-11-11 15:58:18+00:00,Alhaji Balarabe Musa was a principled political leader who throughout his life consistently championed the cause of the masses. He shunned material benefits and remained constant on the path of his convictions all through his long and illustrious political career.
86,DrAhmadLawan,2020-11-11 15:58:18+00:00,I condole with his family over his death and commiserate with the government and people of the state over the incident.
87,DrAhmadLawan,2020-11-11 15:58:17+00:00,"It is with deep sense of loss but total submission to the will of the Almighty Allah that I received the sad news of the death of foremost politician and former Kaduna State Governor, Alh. Balarabe Musa. https://t.co/dUhbFrzAjR"
88,DrAhmadLawan,2020-10-26 07:47:35+00:00,I thank you all for your wise counsel to the protesting youths to embrace peace and for Government to be open and sincere in addressing the issues that the youths have raised so clearly.
89,DrAhmadLawan,2020-10-26 07:47:34+00:00,"In particular, I thank all Nigerians for their patience and understanding in this trying moment in our dear country."
90,DrAhmadLawan,2020-10-26 07:47:34+00:00,I thank all Nigerian leaders and other well-meaning Nigerians for their interventions towards restoring peace and order after the unfortunate degeneration of the protest into chaos and brigandage in many parts of the country.
91,DrAhmadLawan,2020-10-26 07:47:34+00:00,"While still grappling with the havoc of COVID-19, the country can ill afford yet another epidemic that has now appeared in the form of the lawlessness that is going on."
92,DrAhmadLawan,2020-10-26 07:47:33+00:00,"However, as regards those criminal elements unleashing terror on our cities under the guise of the protest, I urge the security agencies to forthwith but with utmost restraint, restore law and order across the country and bring the criminals to justice."
93,DrAhmadLawan,2020-10-26 07:47:33+00:00,I call on our patriotic youths to leave the streets as Government has heard their voices and is addressing their grievances. This is also necessary to avoid unwittingly continuing to provide covers for the criminals and fifth columnists in our midst.
94,DrAhmadLawan,2020-10-26 07:47:32+00:00,"Now that the mindless carnage has distorted the purpose of the protests, I urge the youths to join hands with the authorities in bringing an urgent cessation to the violence."
95,DrAhmadLawan,2020-10-26 07:47:32+00:00,I also call for a thorough investigation of every criminal act that we have witnessed in the past few weeks with a view to bringing to justice all those elements who have so callously destroyed public and private property.
96,DrAhmadLawan,2020-10-26 07:47:31+00:00,I send my condolences to the families of our security and law enforcement agents who have made the Supreme sacrifices in the course of their service to their fatherland.
97,DrAhmadLawan,2020-10-26 07:47:31+00:00,"As we seek a path out of this regrettable crisis, my heart goes out to the victims of the reprehensible violence and criminality witnessed in the last few days in many parts of the country."
98,DrAhmadLawan,2020-10-26 07:47:30+00:00,The National Assembly is fully committed to putting the necessary legislation in place for comprehensive reform of the Police to enhance their institutional integrity and efficiency.
99,DrAhmadLawan,2020-10-26 07:47:30+00:00,... we will ensure that government fulfills the commitment it has made to the well-meaning agitators for police reform and good governance.
100,DrAhmadLawan,2020-10-26 07:47:29+00:00,"In spite of the unfortunate hijack of the protests against police brutality by hoodlums to unleash horrifying violence, arson, looting and wanton destruction of public and private property on the country..."
101,DrAhmadLawan,2020-10-26 07:47:29+00:00,We will also work with the Executive to ensure that the five-point demands of the #EndSARS protesters which the government has committed itself to are fully implemented.
102,DrAhmadLawan,2020-10-26 07:47:28+00:00,"In the same vein, to discourage impunity, we will insist that the perpetrators of the alleged abuses be prosecuted and sanctioned as appropriate."
103,DrAhmadLawan,2020-10-26 07:47:28+00:00,I want to seize this opportunity to re-assure our youths that the National Assembly will collaborate with the Executive to ensure justice for victims of misconduct and rights abuses by personnel of the disbanded Special Anti-Robbery Squad of the Nigeria Police.
104,DrAhmadLawan,2020-10-21 19:51:19+00:00,...but we must never allow ourselves to be taken in the wrong direction of violent protest like we have witnessed in some parts of the country.
105,DrAhmadLawan,2020-10-21 19:51:18+00:00,This is a country that we have to ensure that it works for all of us. People have the right to say this is not the way they want to go once it is a legitimate way to express themselves through peaceful protest...
106,DrAhmadLawan,2020-10-21 19:51:18+00:00,"I will take this opportunity to urge all well meaning Nigerians that this is our country, that everyone must show interest in its survival and in its peace."
107,DrAhmadLawan,2020-10-21 19:51:17+00:00,"Those that are going about protesting have shown clearly that they have no affiliation, no relationship whatsoever with the original #EndSARS protest."
108,DrAhmadLawan,2020-10-21 19:51:17+00:00,...because the protests are now taking a different dimension from the originally conceived protest by those who meant well by asking for SARS to be disbanded.
109,DrAhmadLawan,2020-10-21 19:51:16+00:00,"All leaders, regardless of their political affiliations, regardless of our religious passuasion, regardless of our geo-political locations, must stand up and ensure that these protests come to an end..."
110,DrAhmadLawan,2020-10-21 19:51:15+00:00,I want to thank all Nigerians for the prayers and I want to urge opinion leaders and political leaders across the spectrum that this is of utmost concern to all of us.
111,DrAhmadLawan,2020-10-21 19:51:15+00:00,"However, the time has come for the protests to stop and I want to appeal to all Nigerian political and religious leaders to stand up with a view to prevailing on the protesters to allow peace a chance."
112,DrAhmadLawan,2020-10-21 19:51:14+00:00,"Subsequently, five demands of the protesters were accepted by the government generally because we believe that those demands are legitimate and we will continue to insist that the Federal Government must implement those demands it accepted from the protesters."
113,DrAhmadLawan,2020-10-21 19:51:13+00:00,We are however not in support of any violent protest by anyone. We believe that the #EndSARS protest started very genuinely and those who started it are Patriots who wanted to see change and change was initiated immediately with the dissolution of SARS.
114,DrAhmadLawan,2020-10-21 19:51:13+00:00,"The Senate has so far taken two motions with respect to #EndSARS, one of which is a declaration of support to legitimate and peaceful protest to #EndSARS and the second one with about five other far reaching resolutions."
115,DrAhmadLawan,2020-10-21 19:51:12+00:00,"We have been talking, discussing, consulting with our colleagues in the Senate, in the National Assembly generally and people on the Executive side of government and outside of government on how best we can approach this issue, so that we are able to bring it to an end."
116,DrAhmadLawan,2020-10-21 19:51:12+00:00,"We invited the IGP and the DSS DG for the briefing to enable the leadership of the Senate to be properly informed of the situation. But before then, we have been reading in the media, both Electronics and Print what has been going on."
117,DrAhmadLawan,2020-10-21 19:51:11+00:00,"Earlier today, I led other principal officers of the Senate to receive security briefings from the Inspector-General of Police, Adamu Mohammed and the Director General of the Department of State Services, Yusuf Bichi on the protests being staged in some parts of the country. https://t.co/dipeaNcFKT"
118,DrAhmadLawan,2020-10-16 10:05:57+00:00,The National Assembly will perform its constitutional function of working on the budget proposal in the best interest of our people.
119,DrAhmadLawan,2020-10-16 10:05:57+00:00,"If any Ministry is not able to defend its budget by the first week of November, then that Ministry should forget about coming to the National Assembly for budget defense."
120,DrAhmadLawan,2020-10-16 10:05:56+00:00,"This will be the only window, and nobody should assume that after this period, a Minister or any Head of Agency will come to the National Assembly to defend any budget."
121,DrAhmadLawan,2020-10-16 10:05:56+00:00,"So, we are waiting for them from next week. Unlike last year, we would have a Programme which will take the remaining part of October and the first week of November."
122,DrAhmadLawan,2020-10-16 10:05:55+00:00,"I’m sure that directive has remained in the clouds, in fact, the President even repeated a more serious one in his address to us at the retreat; that all Ministers and Heads of Agencies of government must come to defend the budget in person."
123,DrAhmadLawan,2020-10-16 10:05:55+00:00,"Last year, President Muhammadu Buhari, gave specific orders that no Minister or Chief Executive should travel out of the country or anywhere else, without defending the budget of his or her Ministry or Agency."
124,DrAhmadLawan,2020-10-16 10:05:54+00:00,"The Senate’s deadline for budget Defence would not exceed the first week of November. Therefore,  all Ministers and Heads of Agencies should avail themselves of the window provided for their respective budget defence, particularly in line with President Buhari’s directive."
125,DrAhmadLawan,2020-10-16 10:05:54+00:00,"Before the suspension of plenary however, we’ll give consideration to the Petroleum Industry Bill (PIB) to enable it pass second reading and be referred to the relevant committees for legislative work, just the way we have done to the budget today."
126,DrAhmadLawan,2020-10-16 10:05:54+00:00,"The Senate will from Tuesday next week commence defence of the 2021 budget estimates by Ministries, Departments and Agencies of Government and therefore will be suspending plenary for two weeks."
127,DrAhmadLawan,2020-10-14 09:05:04+00:00,Something has to give by virtue of horse trading and accommodation; some kind of understanding has to be reached so that ASUU goes back to work and our universities reopened.
128,DrAhmadLawan,2020-10-14 09:05:03+00:00,"Just as I told them yesterday, ASUU cannot get just what they are asking for because it is simply unrealistic, and government cannot hold back and not do anything."
129,DrAhmadLawan,2020-10-14 09:05:03+00:00,"I want to emphasized again that the Strike by ASUU is an ill-wind that does no one any good. Our children are home, whereas they should be in school. The continued closure of Universities on the flip-side poses security threat which on the long run would affect Nigeria adversely."
130,DrAhmadLawan,2020-10-14 09:05:03+00:00,"I want to say that progress is being made as a result of the joint meeting and we are hopeful that in no distant time, both parties will reach a middle ground and bring our universities back to life again."
131,DrAhmadLawan,2020-10-14 09:05:02+00:00,"Yesterday, we continued with our attempt to broker an understanding between the two parties by first meeting with the Ministers directly involved in the negotiation with ASUU, and then a joint meeting that included the ministers and the leaders of ASUU."
132,DrAhmadLawan,2020-10-14 09:05:01+00:00,"On Monday, I led the leadership of the Senate to a meeting with the Academic Staff Union of Universities (ASUU), over the continuous closure of our universities as a result of the unresolved agreement between the union and the government. https://t.co/FHvHYgyRUG"
133,DrAhmadLawan,2020-10-13 17:12:08+00:00,Let’s give the government the chance to implement those reforms as quickly as possible while ensuring that those culprits who were involved in the killing and maiming of Nigerians are brought to book.
134,DrAhmadLawan,2020-10-13 17:12:08+00:00,"I think the protest has yielded the desired result so far, and there may not be need to continue to have protests again when SARS has be disbanded."
135,DrAhmadLawan,2020-10-13 17:12:07+00:00,"I however want to plead with Nigerians to suspend the #EndSARS protest, particularly in view of the recent disbandment of the police unit by the Inspector General of Police, Mohammed Adamu and several other commitments and steps that have been made to ensure that #SARSMustEnd"
136,DrAhmadLawan,2020-10-13 17:12:07+00:00,I am delighted that President Muhammadu Buhari has promised to bring to justice all those involved in perpetrating various atrocities against Nigerians and I want to assure that we’ll join hands in ensuring that those found culpable will be made to face the weight of the law.
137,DrAhmadLawan,2020-10-13 17:12:06+00:00,"SARS was funded by public funds and the entire essence of having the Nigeria Police Force is to ensure that there is law and order, and that there is security for our people. When SARS turned against the people, it was right for the people to protest peacefully."
138,DrAhmadLawan,2020-10-13 17:12:06+00:00,"On the floor of the Senate today, I reiterated the fact that Nigerians acted within their rights to protest the killings of, and brutality meted against citizens by men of the now dissolved Special Anti-Robbery Squad (SARS) across the country. https://t.co/c7io0gu8AT"
139,DrAhmadLawan,2020-10-12 17:34:34+00:00,ASUU has shared with me the product of their invention which they prefer as an alternative to IPPIS. We will ensure that we immediately find a middle ground so that our schools can reopen.
140,DrAhmadLawan,2020-10-12 17:34:33+00:00,This is to say that we have to accommodate each other. The country must ensure that Universities remain open and functioning because it doesn't serve anybody any good when the Universities are shut.
141,DrAhmadLawan,2020-10-12 17:34:33+00:00,"Our situation today is something that everyone knows what it is. It's a very stressful economic situation and I believe that government is supposed to even, within this kind of situation, play its own part. It's obligations must be redeemed within the confine of what we can do."
142,DrAhmadLawan,2020-10-12 17:34:33+00:00,Government cannot expect to have it all it's way and I believe that ASUU shouldn't expect it to be that everything it asked for must be given.
143,DrAhmadLawan,2020-10-12 17:34:32+00:00,"Therefore, the government and ASUU ought to find a common ground for our institutions, particularly our Universities to open and of course, offer the kind of services that are expected of our Universities."
144,DrAhmadLawan,2020-10-12 17:34:32+00:00,We really don't need this kind of situation where our Universities are shut. Our children are the victims of this.
145,DrAhmadLawan,2020-10-12 17:34:31+00:00,The meeting was to explore further how the Senate and indeed the National Assembly could intervene to resolve the issues that were yet outstanding so that universities which has been under lock and key as a result of the strike action by the union can be called off.
146,DrAhmadLawan,2020-10-12 17:34:31+00:00,"Earlier today, I waded into the disputes between the Academic Staff Union of Universities (ASUU) and the Federal Government over the enrollment on the Integrated Personnel and Payroll Information System (IPPIS) and other outstanding issues. https://t.co/ZEqwHUrn5N"
147,DrAhmadLawan,2020-10-08 18:52:08+00:00,Our Joint Committee must do everything possible for us to have a document or report that we would work with in the Senate and something that Nigerians and investors will be happy with.
